fulfillment_id,order_id,warehouse_hub,delivery_zone,promised_date,actual_delivery_date,delivery_status,delay_reason,delivery_partner
FULL_005194,ORD_005194,Dubai Hub,Zone B,2025-12-07,,Failed,Address Issue,FastTrack
FULL_005195,ORD_005195,Abu Dhabi Hub,Zone B,2025-12-24,2025-12-24,On Time,,QuickShip
FULL_005196,ORD_005196,Dubai Hub,Zone C,2025-11-19,2025-11-19,On Time,,SpeedLink
FULL_005197,ORD_005197,Dubai Hub,Zone B,2025-10-20,2025-10-20,On Time,,FastTrack
FULL_005198,ORD_005198,Dubai Hub,Zone B,2025-10-24,2025-10-24,On Time,,SpeedLink
FULL_005199,ORD_005199,Dubai Hub,Zone C,2025-12-17,,Failed,Address Issue,FastTrack
FULL_005200,ORD_005200,Dubai Hub,Zone A,2025-11-28,2025-11-29,On Time,,SpeedLink
FULL_005201,ORD_005201,Abu Dhabi Hub,Zone A,2025-11-09,,Failed,Customer Unavailable,QuickShip
FULL_005202,ORD_005202,Abu Dhabi Hub,Zone D,2025-11-08,2025-11-08,On Time,,QuickShip
FULL_005203,ORD_005203,Dubai Hub,Zone E,2025-11-10,,Pending,,FastTrack
FULL_005204,ORD_005204,Dubai Hub,Zone B,2025-11-17,2025-11-16,On Time,,SpeedLink
FULL_005205,ORD_005205,Dubai Hub,Zone D,2025-12-31,,Failed,Address Issue,FastTrack
FULL_005206,ORD_005206,Dubai Hub,Zone D,2025-12-29,2025-12-29,On Time,,FastTrack
FULL_005207,ORD_005207,Abu Dhabi Hub,Zone C,2025-12-10,2025-12-09,On Time,,QuickShip
FULL_005208,ORD_005208,Abu Dhabi Hub,Zone D,2025-10-17,,Pending,,SpeedLink
FULL_005209,ORD_005209,Dubai Hub,Zone F,2025-10-11,2025-10-11,On Time,,SpeedLink
FULL_005210,ORD_005210,Dubai Hub,Zone C,2025-10-10,2025-10-10,On Time,,QuickShip
FULL_005211,ORD_005211,Abu Dhabi Hub,Zone F,2025-12-13,2025-12-11,On Time,,SpeedLink
FULL_005212,ORD_005212,Dubai Hub,Zone F,2025-10-27,2025-10-27,On Time,,SpeedLink
FULL_005213,ORD_005213,Dubai Hub,Zone D,2025-10-17,2025-10-19,Delayed,Rider Unavailable,QuickShip
FULL_005214,ORD_005214,Sharjah Hub,Zone E,2025-11-04,2025-11-07,Delayed,Traffic/Weather,FastTrack
FULL_005215,ORD_005215,Sharjah Hub,Zone B,2026-01-08,2026-01-11,Delayed,Customer Unavailable,FastTrack
FULL_005216,ORD_005216,Dubai Hub,Zone C,2025-12-17,,Pending,,FastTrack
FULL_005217,ORD_005217,Sharjah Hub,Zone B,2025-12-08,2025-12-08,On Time,,SpeedLink
FULL_005218,ORD_005218,Abu Dhabi Hub,Zone D,2025-11-14,2025-11-13,On Time,,SpeedLink
FULL_005219,ORD_005219,Dubai Hub,Zone A,2025-10-19,2025-10-24,Delayed,Traffic/Weather,SpeedLink
FULL_005220,ORD_005220,Dubai Hub,Zone F,2025-10-21,2025-10-23,Delayed,Customer Unavailable,SpeedLink
FULL_005221,ORD_005221,Dubai Hub,Zone F,2025-10-20,2025-10-25,Delayed,Rider Unavailable,QuickShip
FULL_005222,ORD_005222,Abu Dhabi Hub,Zone F,2025-10-09,2025-10-08,On Time,,FastTrack
FULL_005223,ORD_005223,Dubai Hub,Zone F,2025-12-09,2025-12-09,On Time,,SpeedLink
FULL_005224,ORD_005224,Abu Dhabi Hub,Zone A,2025-12-31,2026-01-05,Delayed,Rider Unavailable,QuickShip
FULL_005225,ORD_005225,Dubai Hub,Zone A,2025-11-22,2025-11-22,On Time,,FastTrack
FULL_005226,ORD_005226,Dubai Hub,Zone A,2025-11-07,2025-11-07,On Time,,FastTrack
FULL_005227,ORD_005227,Dubai Hub,Zone A,2025-12-17,2025-12-17,On Time,,FastTrack
FULL_005228,ORD_005228,Abu Dhabi Hub,Zone A,2025-11-25,2025-11-25,On Time,,SpeedLink
FULL_005229,ORD_005229,Dubai Hub,Zone D,2025-11-21,2025-11-18,On Time,,QuickShip
FULL_005230,ORD_005230,Sharjah Hub,Zone D,2025-11-06,2025-11-05,On Time,,FastTrack
FULL_005231,ORD_005231,Dubai Hub,Zone D,2025-10-11,2025-10-11,On Time,,FastTrack
FULL_005232,ORD_005232,Dubai Hub,Zone B,2025-11-07,2025-11-06,On Time,,FastTrack
FULL_005233,ORD_005233,Sharjah Hub,Zone E,2025-11-24,,Failed,Customer Unavailable,SpeedLink
FULL_005234,ORD_005234,Dubai Hub,Zone B,2025-10-13,2025-10-11,On Time,,FastTrack
FULL_005235,ORD_005235,Dubai Hub,Zone E,2025-11-07,2025-11-07,On Time,,FastTrack
FULL_005236,ORD_005236,Dubai Hub,Zone C,2025-12-11,,Failed,Customer Unavailable,SpeedLink
FULL_005237,ORD_005237,Sharjah Hub,Zone B,2026-01-05,,Failed,Customer Unavailable,SpeedLink
FULL_005238,ORD_005238,Dubai Hub,Zone B,2025-12-14,,Pending,,QuickShip
FULL_005239,ORD_005239,Dubai Hub,Zone E,2025-11-25,2025-11-24,On Time,,SpeedLink
FULL_005240,ORD_005240,Sharjah Hub,Zone F,2025-10-25,2025-10-25,On Time,,SpeedLink
FULL_005241,ORD_005241,Dubai Hub,Zone B,2025-11-17,2025-11-17,On Time,,FastTrack
FULL_005242,ORD_005242,Dubai Hub,Zone E,2025-10-20,2025-10-17,On Time,,QuickShip
FULL_005243,ORD_005243,Dubai Hub,Zone B,2025-10-21,,Failed,Customer Unavailable,FastTrack
FULL_005244,ORD_005244,Dubai Hub,Zone A,2025-11-09,,Pending,,QuickShip
FULL_005245,ORD_005245,Dubai Hub,Zone E,2025-12-21,2025-12-24,Delayed,Address Issue,SpeedLink
FULL_005246,ORD_005246,Abu Dhabi Hub,Zone E,2025-12-16,2025-12-15,On Time,,FastTrack
FULL_005247,ORD_005247,Dubai Hub,Zone B,2025-12-18,2025-12-21,Delayed,Warehouse Delay,FastTrack
FULL_005248,ORD_005248,Abu Dhabi Hub,Zone C,2025-10-16,2025-10-14,On Time,,SpeedLink
FULL_005249,ORD_005249,Dubai Hub,Zone D,2025-11-11,2025-11-10,On Time,,SpeedLink
FULL_005250,ORD_005250,Dubai Hub,Zone F,2025-11-13,2025-11-17,Delayed,Rider Unavailable,FastTrack
FULL_005251,ORD_005251,Dubai Hub,Zone A,2025-12-15,2025-12-15,On Time,,FastTrack
FULL_005252,ORD_005252,Sharjah Hub,Zone D,2025-10-11,2025-10-09,On Time,,SpeedLink
FULL_005253,ORD_005253,Abu Dhabi Hub,Zone E,2026-01-01,,Pending,,QuickShip
FULL_005254,ORD_005254,Abu Dhabi Hub,Zone D,2025-10-24,2025-10-26,On Time,,SpeedLink
FULL_005255,ORD_005255,Dubai Hub,Zone C,2025-10-10,2025-10-10,On Time,,QuickShip
FULL_005256,ORD_005256,Dubai Hub,Zone B,2025-11-15,2025-11-18,On Time,,QuickShip
FULL_005257,ORD_005257,Dubai Hub,Zone C,2025-12-05,2025-12-10,Delayed,Address Issue,SpeedLink
FULL_005258,ORD_005258,Dubai Hub,Zone B,2025-10-28,2025-10-31,Delayed,Rider Unavailable,FastTrack
FULL_005259,ORD_005259,Dubai Hub,Zone A,2025-10-26,2025-10-26,On Time,,SpeedLink
FULL_005260,ORD_005260,Abu Dhabi Hub,Zone E,2025-12-20,2025-12-17,On Time,,SpeedLink
FULL_005261,ORD_005261,Dubai Hub,Zone D,2025-12-04,,Failed,Customer Unavailable,SpeedLink
FULL_005262,ORD_005262,Sharjah Hub,Zone C,2025-12-08,2025-12-06,On Time,,SpeedLink
FULL_005263,ORD_005263,Sharjah Hub,Zone C,2025-12-25,2025-12-26,Delayed,Traffic/Weather,SpeedLink
FULL_005264,ORD_005264,Abu Dhabi Hub,Zone B,2025-12-12,2025-12-15,Delayed,Warehouse Delay,SpeedLink
FULL_005265,ORD_005265,Dubai Hub,Zone E,2025-11-11,,Pending,,FastTrack
FULL_005266,ORD_005266,Sharjah Hub,Zone F,2025-12-30,2025-12-30,On Time,,SpeedLink
FULL_005267,ORD_005267,Sharjah Hub,Zone B,2025-10-24,2025-10-23,On Time,,QuickShip
FULL_005268,ORD_005268,Dubai Hub,Zone F,2025-11-18,2025-11-18,On Time,,QuickShip
FULL_005269,ORD_005269,Abu Dhabi Hub,Zone E,2025-11-20,2025-11-18,On Time,,FastTrack
FULL_005270,ORD_005270,Sharjah Hub,Zone E,2025-12-19,2025-12-23,Delayed,Warehouse Delay,QuickShip
FULL_005271,ORD_005271,Sharjah Hub,Zone B,2025-11-18,2025-11-17,On Time,,FastTrack
FULL_005272,ORD_005272,Sharjah Hub,Zone E,2025-10-19,2025-10-19,On Time,,SpeedLink
FULL_005273,ORD_005273,Dubai Hub,Zone D,2025-12-02,2025-12-05,Delayed,Customer Unavailable,FastTrack
FULL_005274,ORD_005274,Sharjah Hub,Zone C,2025-12-07,2025-12-06,On Time,,SpeedLink
FULL_005275,ORD_005275,Dubai Hub,Zone C,2025-12-18,2025-12-18,On Time,,FastTrack
FULL_005276,ORD_005276,Sharjah Hub,Zone F,2025-11-21,2025-11-24,Delayed,Address Issue,FastTrack
FULL_005277,ORD_005277,Sharjah Hub,Zone F,2025-10-14,2025-10-14,On Time,,QuickShip
FULL_005278,ORD_005278,Dubai Hub,Zone B,2025-12-31,2025-12-31,On Time,,FastTrack
FULL_005279,ORD_005279,Abu Dhabi Hub,Zone D,2025-10-15,2025-10-14,On Time,,SpeedLink
FULL_005280,ORD_005280,Abu Dhabi Hub,Zone B,2025-11-13,2025-11-16,Delayed,Traffic/Weather,SpeedLink
FULL_005281,ORD_005281,Dubai Hub,Zone B,2025-10-16,,Pending,,QuickShip
FULL_005282,ORD_005282,Sharjah Hub,Zone F,2026-01-04,,Pending,,SpeedLink
FULL_005283,ORD_005283,Dubai Hub,Zone D,2025-10-23,2025-10-23,On Time,,SpeedLink
FULL_005284,ORD_005284,Sharjah Hub,Zone E,2025-12-10,2025-12-09,On Time,,FastTrack
FULL_005285,ORD_005285,Dubai Hub,Zone B,2025-12-05,2025-12-09,Delayed,Traffic/Weather,QuickShip
FULL_005286,ORD_005286,Sharjah Hub,Zone B,2025-12-22,2025-12-20,On Time,,QuickShip
FULL_005287,ORD_005287,Dubai Hub,Zone C,2025-12-09,2025-12-11,Delayed,Traffic/Weather,QuickShip
FULL_005288,ORD_005288,Dubai Hub,Zone F,2025-10-16,2025-10-18,Delayed,Traffic/Weather,FastTrack
FULL_005289,ORD_005289,Dubai Hub,Zone B,2025-10-26,2025-10-27,On Time,,SpeedLink
FULL_005290,ORD_005290,Abu Dhabi Hub,Zone B,2026-01-02,2025-12-31,On Time,,QuickShip
FULL_005291,ORD_005291,Dubai Hub,Zone B,2025-11-10,2025-11-14,Delayed,Customer Unavailable,SpeedLink
FULL_005292,ORD_005292,Abu Dhabi Hub,Zone A,2025-12-08,2025-12-06,On Time,,SpeedLink
FULL_005293,ORD_005293,Dubai Hub,Zone B,2025-12-25,,Pending,,QuickShip
FULL_005294,ORD_005294,Dubai Hub,Zone B,2025-11-14,2025-11-13,On Time,,QuickShip
FULL_005295,ORD_005295,Abu Dhabi Hub,Zone B,2026-01-05,2026-01-05,On Time,,QuickShip
FULL_005296,ORD_005296,Dubai Hub,Zone C,2025-11-08,2025-11-08,On Time,,QuickShip
FULL_005297,ORD_005297,Dubai Hub,Zone A,2025-12-12,2025-12-17,Delayed,Warehouse Delay,SpeedLink
FULL_005298,ORD_005298,Sharjah Hub,Zone F,2025-10-15,2025-10-18,Delayed,Address Issue,QuickShip
FULL_005299,ORD_005299,Sharjah Hub,Zone C,2025-11-22,2025-11-24,Delayed,Customer Unavailable,SpeedLink
FULL_005300,ORD_005300,Dubai Hub,Zone D,2026-01-04,2026-01-04,On Time,,FastTrack
FULL_005301,ORD_005301,Dubai Hub,Zone D,2026-01-01,2026-01-01,On Time,,FastTrack
FULL_005302,ORD_005302,Sharjah Hub,Zone D,2025-10-23,2025-10-23,On Time,,QuickShip
FULL_005303,ORD_005303,Abu Dhabi Hub,Zone A,2025-10-11,2025-10-09,On Time,,FastTrack
FULL_005304,ORD_005304,Dubai Hub,Zone A,2025-11-26,2025-11-24,On Time,,SpeedLink
FULL_005305,ORD_005305,Sharjah Hub,Zone A,2025-12-03,2025-12-03,On Time,,SpeedLink
FULL_005306,ORD_005306,Sharjah Hub,Zone F,2026-01-03,2026-01-01,On Time,,QuickShip
FULL_005307,ORD_005307,Dubai Hub,Zone D,2025-11-29,2025-11-29,On Time,,QuickShip
FULL_005308,ORD_005308,Abu Dhabi Hub,Zone E,2025-11-13,2025-11-11,On Time,,QuickShip
FULL_005309,ORD_005309,Dubai Hub,Zone D,2025-11-15,2025-11-19,Delayed,Warehouse Delay,QuickShip
FULL_005310,ORD_005310,Dubai Hub,Zone A,2025-11-19,2025-11-22,Delayed,Warehouse Delay,FastTrack
FULL_005311,ORD_005311,Dubai Hub,Zone C,2025-12-29,,Failed,Customer Unavailable,SpeedLink
FULL_005312,ORD_005312,Sharjah Hub,Zone D,2025-12-25,,Pending,,SpeedLink
FULL_005313,ORD_005313,Sharjah Hub,Zone B,2025-11-04,2025-11-05,Delayed,Address Issue,SpeedLink
FULL_005314,ORD_005314,Dubai Hub,Zone B,2025-11-21,2025-11-21,On Time,,QuickShip
FULL_005315,ORD_005315,Abu Dhabi Hub,Zone E,2025-12-31,2025-12-30,On Time,,QuickShip
FULL_005316,ORD_005316,Dubai Hub,Zone D,2025-12-11,,Failed,Customer Unavailable,FastTrack
FULL_005317,ORD_005317,Sharjah Hub,Zone D,2025-12-24,2025-12-28,Delayed,Address Issue,SpeedLink
FULL_005318,ORD_005318,Dubai Hub,Zone F,2025-11-06,2025-11-06,On Time,,SpeedLink
FULL_005319,ORD_005319,Dubai Hub,Zone B,2025-11-14,2025-11-14,On Time,,FastTrack
FULL_005320,ORD_005320,Dubai Hub,Zone C,2025-11-13,2025-11-13,On Time,,FastTrack
FULL_005321,ORD_005321,Dubai Hub,Zone E,2025-12-23,2025-12-24,Delayed,Rider Unavailable,SpeedLink
FULL_005322,ORD_005322,Sharjah Hub,Zone B,2025-11-28,,Pending,,SpeedLink
FULL_005323,ORD_005323,Dubai Hub,Zone A,2025-12-19,,Pending,,FastTrack
FULL_005324,ORD_005324,Dubai Hub,Zone D,2025-11-24,2025-11-24,On Time,,QuickShip
FULL_005325,ORD_005325,Abu Dhabi Hub,Zone B,2025-12-19,2025-12-20,Delayed,Traffic/Weather,SpeedLink
FULL_005326,ORD_005326,Dubai Hub,Zone F,2025-10-28,2025-10-25,On Time,,SpeedLink
FULL_005327,ORD_005327,Sharjah Hub,Zone D,2025-11-26,2025-11-25,On Time,,FastTrack
FULL_005328,ORD_005328,Dubai Hub,Zone D,2025-10-18,2025-10-17,On Time,,QuickShip
FULL_005329,ORD_005329,Dubai Hub,Zone A,2025-12-09,,Failed,Address Issue,SpeedLink
FULL_005330,ORD_005330,Sharjah Hub,Zone A,2026-01-09,2026-01-08,On Time,,SpeedLink
FULL_005331,ORD_005331,Dubai Hub,Zone B,2025-10-18,2025-10-17,On Time,,FastTrack
FULL_005332,ORD_005332,Dubai Hub,Zone D,2025-11-10,2025-11-14,Delayed,Traffic/Weather,FastTrack
FULL_005333,ORD_005333,Abu Dhabi Hub,Zone D,2025-11-13,2025-11-11,On Time,,FastTrack
FULL_005334,ORD_005334,Dubai Hub,Zone B,2026-01-04,,Pending,,FastTrack
FULL_005335,ORD_005335,Dubai Hub,Zone D,2025-12-19,,Pending,,SpeedLink
FULL_005336,ORD_005336,Abu Dhabi Hub,Zone E,2025-12-29,2025-12-31,Delayed,Rider Unavailable,FastTrack
FULL_005337,ORD_005337,Abu Dhabi Hub,Zone C,2025-10-24,,Pending,,FastTrack
FULL_005338,ORD_005338,Dubai Hub,Zone C,2025-10-24,2025-10-25,Delayed,Address Issue,FastTrack
FULL_005339,ORD_005339,Dubai Hub,Zone A,2025-10-30,2025-10-28,On Time,,SpeedLink
FULL_005340,ORD_005340,Sharjah Hub,Zone A,2025-10-24,2025-10-23,Delayed,Traffic/Weather,QuickShip
FULL_005341,ORD_005341,Sharjah Hub,Zone F,2025-11-13,2025-11-12,On Time,,FastTrack
FULL_005342,ORD_005342,Dubai Hub,Zone A,2025-10-19,2025-10-23,Delayed,Address Issue,SpeedLink
FULL_005343,ORD_005343,Dubai Hub,Zone E,2025-10-26,2025-10-26,On Time,,SpeedLink
FULL_005344,ORD_005344,Sharjah Hub,Zone F,2025-10-24,2025-10-24,On Time,,QuickShip
FULL_005345,ORD_005345,Abu Dhabi Hub,Zone C,2026-01-01,2025-12-31,On Time,,SpeedLink
FULL_005346,ORD_005346,Abu Dhabi Hub,Zone F,2025-12-14,2025-12-14,On Time,,FastTrack
FULL_005347,ORD_005347,Dubai Hub,Zone E,2025-12-10,2025-12-11,Delayed,Warehouse Delay,SpeedLink
FULL_005348,ORD_005348,Sharjah Hub,Zone B,2026-01-06,2026-01-08,Delayed,Traffic/Weather,QuickShip
FULL_005349,ORD_005349,Dubai Hub,Zone B,2025-10-28,2025-10-27,On Time,,QuickShip
FULL_005350,ORD_005350,Abu Dhabi Hub,Zone E,2025-10-19,,Failed,Address Issue,SpeedLink
FULL_005351,ORD_005351,Dubai Hub,Zone E,2025-11-26,2025-11-25,On Time,,QuickShip
FULL_005352,ORD_005352,Sharjah Hub,Zone F,2025-11-02,2025-11-01,On Time,,FastTrack
FULL_005353,ORD_005353,Dubai Hub,Zone B,2025-11-23,,Failed,Customer Unavailable,QuickShip
FULL_005354,ORD_005354,Abu Dhabi Hub,Zone E,2025-10-14,2025-10-13,On Time,,FastTrack
FULL_005355,ORD_005355,Dubai Hub,Zone F,2025-10-19,2025-10-16,On Time,,QuickShip
FULL_005356,ORD_005356,Sharjah Hub,Zone D,2025-12-10,,Pending,,QuickShip
FULL_005357,ORD_005357,Dubai Hub,Zone F,2025-11-06,2025-11-06,On Time,,FastTrack
FULL_005358,ORD_005358,Sharjah Hub,Zone B,2025-10-18,2025-10-18,On Time,,FastTrack
FULL_005359,ORD_005359,Sharjah Hub,Zone A,2026-01-01,2026-01-01,On Time,,FastTrack
FULL_005360,ORD_005360,Sharjah Hub,Zone D,2025-12-01,,Pending,,QuickShip
FULL_005361,ORD_005361,Dubai Hub,Zone A,2025-10-29,2025-10-29,On Time,,SpeedLink
FULL_005362,ORD_005362,Dubai Hub,Zone D,2025-10-30,2025-10-28,On Time,,SpeedLink
FULL_005363,ORD_005363,Sharjah Hub,Zone D,2025-11-02,,Failed,Customer Unavailable,FastTrack
FULL_005364,ORD_005364,Dubai Hub,Zone A,2025-10-13,2025-10-13,On Time,,QuickShip
FULL_005365,ORD_005365,Dubai Hub,Zone F,2025-12-29,2025-12-29,On Time,,SpeedLink
FULL_005366,ORD_005366,Dubai Hub,Zone A,2025-12-06,2025-12-05,On Time,,SpeedLink
FULL_005367,ORD_005367,Sharjah Hub,Zone D,2025-10-09,2025-10-09,On Time,,QuickShip
FULL_005368,ORD_005368,Sharjah Hub,Zone F,2025-12-02,2025-12-02,On Time,,SpeedLink
FULL_005369,ORD_005369,Dubai Hub,Zone A,2025-10-30,2025-10-30,On Time,,FastTrack
FULL_005370,ORD_005370,Sharjah Hub,Zone D,2025-12-04,2025-12-04,On Time,,FastTrack
FULL_005371,ORD_005371,Dubai Hub,Zone A,2025-11-18,,Failed,Customer Unavailable,FastTrack
FULL_005372,ORD_005372,Dubai Hub,Zone E,2025-11-17,,Failed,Customer Unavailable,FastTrack
FULL_005373,ORD_005373,Dubai Hub,Zone A,2025-11-29,2025-11-29,On Time,,QuickShip
FULL_005374,ORD_005374,Sharjah Hub,Zone E,2025-10-30,,Pending,,QuickShip
FULL_005375,ORD_005375,Abu Dhabi Hub,Zone A,2025-10-15,,Pending,,SpeedLink
FULL_005376,ORD_005376,Dubai Hub,Zone D,2026-01-03,2026-01-03,On Time,,FastTrack
FULL_005377,ORD_005377,Abu Dhabi Hub,Zone F,2025-10-21,2025-10-24,Delayed,Traffic/Weather,QuickShip
FULL_005378,ORD_005378,Dubai Hub,Zone B,2025-11-15,2025-11-14,On Time,,FastTrack
FULL_005379,ORD_005379,Sharjah Hub,Zone A,2025-12-07,2025-12-07,On Time,,SpeedLink
FULL_005380,ORD_005380,Dubai Hub,Zone A,2025-12-22,2025-12-19,On Time,,SpeedLink
FULL_005381,ORD_005381,Dubai Hub,Zone C,2025-11-14,2025-11-13,On Time,,SpeedLink
FULL_005382,ORD_005382,Dubai Hub,Zone C,2025-12-30,2025-12-31,On Time,,QuickShip
FULL_005383,ORD_005383,Dubai Hub,Zone D,2025-12-02,2025-12-02,On Time,,FastTrack
FULL_005384,ORD_005384,Sharjah Hub,Zone F,2025-12-15,2025-12-16,Delayed,Customer Unavailable,QuickShip
FULL_005385,ORD_005385,Dubai Hub,Zone E,2025-10-19,2025-10-18,On Time,,QuickShip
FULL_005386,ORD_005386,Sharjah Hub,Zone C,2025-11-22,2025-11-22,On Time,,SpeedLink
FULL_005387,ORD_005387,Abu Dhabi Hub,Zone A,2025-11-13,2025-11-10,On Time,,FastTrack
FULL_005388,ORD_005388,Sharjah Hub,Zone B,2025-12-04,2025-12-04,On Time,,QuickShip
FULL_005389,ORD_005389,Dubai Hub,Zone D,2025-11-26,,Failed,Customer Unavailable,SpeedLink
FULL_005390,ORD_005390,Sharjah Hub,Zone F,2025-12-24,2025-12-23,On Time,,FastTrack
FULL_005391,ORD_005391,Dubai Hub,Zone C,2025-11-07,2025-11-05,On Time,,FastTrack
FULL_005392,ORD_005392,Abu Dhabi Hub,Zone F,2025-11-04,,Pending,,FastTrack
FULL_005393,ORD_005393,Dubai Hub,Zone F,2025-11-28,2025-12-02,Delayed,Customer Unavailable,FastTrack
FULL_005394,ORD_005394,Dubai Hub,Zone C,2025-11-11,,Failed,Address Issue,FastTrack
FULL_005395,ORD_005395,Sharjah Hub,Zone C,2025-12-14,2025-12-14,On Time,,FastTrack
FULL_005396,ORD_005396,Dubai Hub,Zone F,2025-11-08,2025-11-08,On Time,,QuickShip
FULL_005397,ORD_005397,Dubai Hub,Zone A,2025-12-21,2025-12-21,On Time,,FastTrack
FULL_005398,ORD_005398,Dubai Hub,Zone C,2025-12-16,2025-12-16,On Time,,FastTrack
FULL_005399,ORD_005399,Abu Dhabi Hub,Zone A,2025-11-14,2025-11-11,On Time,,FastTrack
FULL_005400,ORD_005400,Dubai Hub,Zone E,2026-01-02,2026-01-03,Delayed,Rider Unavailable,FastTrack
FULL_005401,ORD_005401,Dubai Hub,Zone E,2025-12-18,2025-12-15,On Time,,SpeedLink
FULL_005402,ORD_005402,Abu Dhabi Hub,Zone A,2025-10-11,2025-10-11,On Time,,QuickShip
FULL_005403,ORD_005403,Sharjah Hub,Zone D,2025-12-12,2025-12-10,On Time,,SpeedLink
FULL_005404,ORD_005404,Dubai Hub,Zone A,2025-11-09,2025-11-08,On Time,,SpeedLink
FULL_005405,ORD_005405,Sharjah Hub,Zone E,2025-11-13,2025-11-12,On Time,,QuickShip
FULL_005406,ORD_005406,Dubai Hub,Zone C,2025-11-02,2025-11-02,On Time,,FastTrack
FULL_005407,ORD_005407,Dubai Hub,Zone A,2025-11-10,,Failed,Address Issue,FastTrack
FULL_005408,ORD_005408,Dubai Hub,Zone B,2025-10-21,2025-10-20,On Time,,QuickShip
FULL_005409,ORD_005409,Sharjah Hub,Zone A,2025-11-15,,Pending,,QuickShip
FULL_005410,ORD_005410,Dubai Hub,Zone A,2025-12-01,2025-12-01,On Time,,SpeedLink
FULL_005411,ORD_005411,Sharjah Hub,Zone B,2025-12-10,2025-12-10,On Time,,FastTrack
FULL_005412,ORD_005412,Dubai Hub,Zone A,2025-11-06,2025-11-06,On Time,,SpeedLink
FULL_005413,ORD_005413,Abu Dhabi Hub,Zone C,2025-11-01,,Failed,Address Issue,SpeedLink
FULL_005414,ORD_005414,Dubai Hub,Zone A,2025-10-25,,Pending,,FastTrack
FULL_005415,ORD_005415,Sharjah Hub,Zone E,2025-12-14,2025-12-14,On Time,,FastTrack
FULL_005416,ORD_005416,Dubai Hub,Zone F,2025-12-20,2025-12-20,On Time,,QuickShip
FULL_005417,ORD_005417,Abu Dhabi Hub,Zone A,2026-01-01,2026-01-01,On Time,,FastTrack
FULL_005418,ORD_005418,Dubai Hub,Zone C,2025-11-30,2025-11-30,On Time,,FastTrack
FULL_005419,ORD_005419,Sharjah Hub,Zone F,2025-12-06,2025-12-06,On Time,,FastTrack
FULL_005420,ORD_005420,Dubai Hub,Zone F,2025-12-02,2025-11-30,On Time,,QuickShip
FULL_005421,ORD_005421,Abu Dhabi Hub,Zone B,2025-11-27,2025-11-26,On Time,,FastTrack
FULL_005422,ORD_005422,Sharjah Hub,Zone B,2025-11-28,2025-11-28,On Time,,QuickShip
FULL_005423,ORD_005423,Dubai Hub,Zone E,2025-12-01,,Pending,,FastTrack
FULL_005424,ORD_005424,Dubai Hub,Zone E,2025-11-22,,Failed,Customer Unavailable,FastTrack
FULL_005425,ORD_005425,Dubai Hub,Zone B,2025-12-25,,Failed,Customer Unavailable,SpeedLink
FULL_005426,ORD_005426,Dubai Hub,Zone F,2025-10-15,2025-10-15,On Time,,SpeedLink
FULL_005427,ORD_005427,Sharjah Hub,Zone E,2025-10-25,2025-10-25,On Time,,SpeedLink
FULL_005428,ORD_005428,Dubai Hub,Zone C,2025-11-25,,Failed,Customer Unavailable,QuickShip
FULL_005429,ORD_005429,Dubai Hub,Zone F,2025-10-17,,Pending,,FastTrack
FULL_005430,ORD_005430,Sharjah Hub,Zone A,2025-12-26,,Failed,Customer Unavailable,SpeedLink
FULL_005431,ORD_005431,Dubai Hub,Zone F,2026-01-06,,Pending,,QuickShip
FULL_005432,ORD_005432,Sharjah Hub,Zone C,2025-11-02,2025-11-02,On Time,,SpeedLink
FULL_005433,ORD_005433,Dubai Hub,Zone C,2025-11-02,2025-11-01,On Time,,SpeedLink
FULL_005434,ORD_005434,Sharjah Hub,Zone F,2025-11-09,2025-11-08,On Time,,QuickShip
FULL_005435,ORD_005435,Dubai Hub,Zone C,2025-10-25,2025-10-22,On Time,,QuickShip
FULL_005436,ORD_005436,Abu Dhabi Hub,Zone C,2025-11-22,,Pending,,QuickShip
FULL_005437,ORD_005437,Abu Dhabi Hub,Zone E,2025-11-17,2025-11-17,On Time,,QuickShip
FULL_005438,ORD_005438,Dubai Hub,Zone F,2025-11-28,2025-11-28,On Time,,SpeedLink
FULL_005439,ORD_005439,Abu Dhabi Hub,Zone A,2025-12-07,2025-12-08,Delayed,Rider Unavailable,SpeedLink
FULL_005440,ORD_005440,Sharjah Hub,Zone C,2025-12-05,2025-12-05,On Time,,SpeedLink
FULL_005441,ORD_005441,Sharjah Hub,Zone A,2026-01-01,2026-01-01,Delayed,Traffic/Weather,FastTrack
FULL_005442,ORD_005442,Dubai Hub,Zone A,2025-11-08,2025-11-08,On Time,,QuickShip
FULL_005443,ORD_005443,Dubai Hub,Zone B,2025-12-23,2025-12-22,On Time,,FastTrack
FULL_005444,ORD_005444,Abu Dhabi Hub,Zone E,2025-11-21,,Pending,,QuickShip
FULL_005445,ORD_005445,Dubai Hub,Zone B,2025-12-02,,Pending,,QuickShip
FULL_005446,ORD_005446,Dubai Hub,Zone E,2025-12-07,,Failed,Customer Unavailable,QuickShip
FULL_005447,ORD_005447,Abu Dhabi Hub,Zone C,2026-01-03,,Failed,Customer Unavailable,SpeedLink
FULL_005448,ORD_005448,Sharjah Hub,Zone F,2025-11-25,2025-11-30,Delayed,Traffic/Weather,FastTrack
FULL_005449,ORD_005449,Sharjah Hub,Zone E,2025-12-02,2025-12-02,On Time,,SpeedLink
